g0,L2norm
0.4028780558,7.6172194529
0.40261322489,7.6126829567
0.40234640688,7.6081191053
0.40207761601,7.6035282957
0.4018068664,7.5989109226
0.40153417202,7.5942673787
0.40125954675,7.5895980542
0.40098300435,7.5849033372
0.40070455843,7.5801836133
0.40042422252,7.5754392661
0.40014201002,7.5706706767
0.3998579342,7.5658782241
0.39957200824,7.561062285
0.39928424519,7.5562232335
0.39899465799,7.5513614419
0.39870325947,7.5464772797
0.39841006234,7.5415711144
0.39811507919,7.5366433111
0.39781832253,7.5316942325
0.39751980472,7.5267242389
0.39721953804,7.5217336885
0.39691753464,7.5167229369
0.39661380657,7.5116923374
0.39630836576,7.5066422409
0.39600122404,7.501572996
0.39569239313,7.4964849486
0.39538188464,7.4913784427
0.39506971006,7.4862538194
0.39475588079,7.4811114175
0.39444040811,7.4759515735
0.3941233032,7.4707746213
0.39380457711,7.4655808923
0.39348424081,7.4603707157
0.39316230516,7.4551444178
0.39283878089,7.4499023228
0.39251367864,7.444644752
0.39218700894,7.4393720246
0.39185878221,7.4340844571
0.39152900877,7.4287823633
0.39119769883,7.4234660547
0.39086486249,7.4181358402
0.39053050975,7.4127920262
0.39019465049,7.4074349164
0.38985729451,7.4020648121
0.38951845148,7.3966820118
0.38917813097,7.3912868118
0.38883634246,7.3858795055
0.3884930953,7.380460384
0.38814839876,7.3750297355
0.38780226199,7.3695878458
0.38745469403,7.3641349983
0.38710570384,7.3586714735
0.38675530026,7.3531975494
0.38640349201,7.3477135016
0.38605028774,7.3422196029
0.38569569598,7.3367161236
0.38533972516,7.3312033316
0.38498238361,7.3256814919
0.38462367954,7.3201508671
0.38426362108,7.3146117174
0.38390221626,7.3090643001
0.383539473,7.3035088702
0.38317539911,7.29794568
0.38281000232,7.2923749794
0.38244329025,7.2867970157
0.38207527041,7.2812120337
0.38170595024,7.2756202755
0.38133533706,7.270021981
0.3809634381,7.2644173874
0.38059026049,7.2588067294
0.38021581126,7.2531902394
0.37984009734,7.2475681471
0.37946312559,7.24194068
0.37908490275,7.2363080628
0.37870543547,7.2306705181
0.37832473031,7.225028266
0.37794279373,7.2193815242
0.37755963212,7.2137305079
0.37717525174,7.20807543
0.3767896588,7.202416501
0.37640285939,7.1967539293
0.37601485951,7.1910879205
0.37562566509,7.1854186784
0.37523528196,7.1797464041
0.37484371586,7.1740712967
0.37445097244,7.1683935529
0.37405705728,7.1627133672
0.37366197586,7.1570309317
0.37326573356,7.1513464367
0.37286833572,7.1456600698
0.37246978754,7.1399720169
0.37207009419,7.1342824614
0.37166926072,7.1285915848
0.37126729211,7.1228995664
0.37086419326,7.1172065833
0.37045996899,7.1115128107
0.37005462405,7.1058184216
0.3696481631,7.100123587
0.36924059071,7.0944284761
0.3688319114,7.0887332557
0.3684221296,7.0830380911
0.36801124965,7.0773431451
0.36759927584,7.0716485791
0.36718621238,7.0659545523
0.3667720634,7.0602612219
0.36635683295,7.0545687436
0.36594052502,7.048877271
0.36552314353,7.0431869558
0.36510469233,7.0374979481
0.36468517518,7.0318103961
0.36426459581,7.0261244462
0.36384295784,7.0204402431
0.36342026486,7.0147579299
0.36299652035,7.0090776477
0.36257172778,7.0033995363
0.3621458905,6.9977237334
0.36171901183,6.9920503755
0.36129109502,6.9863795971
0.36086214325,6.9807115314
0.36043215963,6.9750463098
0.36000114725,6.9693840622
0.35956910908,6.9637249172
0.35913604807,6.9580690015
0.35870196711,6.9524164404
0.35826686901,6.946767358
0.35783075654,6.9411218767
0.3573936324,6.9354801174
0.35695549926,6.9298421998
0.35651635969,6.9242082421
0.35607621625,6.918578361
0.35563507141,6.912952672
0.35519292762,6.9073312892
0.35474978725,6.9017143254
0.35430565263,6.8961018922
0.35386052604,6.8904940996
